imagepath,polygon_1,polygon_2,polygon_3,polygon_4,polygon_5,polygon_6,polygon_7,polygon_8,labelname
FH_onlyNumber_printed_with_extra_number\Images\IMG_4640.jpg,559.536703285447,707.114793475199,712.571656184487,546.928385744235,321.181615789114,303.87368708598,625.961593291405,629.310524109015,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4641.jpg,644.016698886127,766.325453373838,719.996265230748,599.396769182976,272.43728964364,289.968147023179,583.610008130456,580.358316842315,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4642.jpg,337.075070868768,725.365215941304,694.629848257462,355.004035351009,418.3997997998,246.708108108108,387.649049049049,555.753153153153,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4643.jpg,271.506286476572,510.217642154411,502.53380023345,279.702384525596,240.557957957958,323.584984984985,488.614014014014,380.473873873874,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4644.jpg,337.075070868768,694.629848257462,715.632349508088,334.513790228448,407.637037037037,394.824224224224,548.065465465465,563.953353353353,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4645.jpg,468.535042735043,822.996581196582,650.688888888889,330.688888888889,106.032355555556,143.715555555555,933.424355555555,826.928355555555,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4646.jpg,594.292307692308,764.433846153846,630.001025641026,474.563076923077,280.678180299233,336.672712083238,673.339834434571,629.244140654667,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4647.jpg,264.393405084368,383.989264809379,378.472374113965,244.144370633572,202.477466593447,203.53183232656,603.910374666298,574.786863485525,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4648.jpg,370.883975320994,649.551308987827,648.526796731699,392.717676615415,334.86026026026,247.220620620621,410.712112112112,535.007867962921,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4649.jpg,413.913490078373,717.681374020344,722.803935300984,451.308187427047,529.102502502503,327.172572572573,433.775175175175,617.254654654655,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4650.jpg,342.687048832272,648.526796731699,653.137101884276,354.491779222945,399.821491500186,400.461861861862,569.590990990991,544.990390390391,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4651.jpg,430.825018142928,570.690722279516,626.536529380492,436.319811114238,235.706609634382,202.856013850698,700.896096096096,688.98018018018,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4652.jpg,467.561367521368,649.605811965812,647.505299145299,471.062222222222,177.788228146123,178.488159793423,579.548993696362,586.548310169363,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4653.jpg,395.853419898628,551.911509767071,589.001549063158,403.551352582721,363.51834625323,333.400699194407,693.411643106855,714.42395500836,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4654.jpg,247.19087204564,697.851018744906,685.332681336593,305.401140994295,441.193917163381,213.951367874064,364.820388201131,570.152498853737,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4655.jpg,343.145271629779,508.317639168343,518.619450033535,352.416901408451,252.842790073776,191.031924882629,340.751576123407,374.404158283031,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4656.jpg,397.058081824279,701.304896042924,711.950100603622,385.726089872569,562.927297116029,555.029242119383,690.6697518444,696.507444668008,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4657.jpg,601.726112510495,745.596249650154,712.351357402743,575.359473831514,411.159586910539,419.759810874705,728.794525320393,728.221177056115,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4658.jpg,240.617800167926,362.706801007557,405.122698012874,266.984438846907,277.987340670273,268.245874525897,622.376820244979,616.646546042405,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4659.jpg,438.940778057655,592.555107752589,614.336244052617,461.868289952421,295.751190698253,281.425505191817,621.230765404464,629.253149288068,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4660.jpg,543.560791450838,674.302496616734,589.435073965187,469.588510896449,353.824760482767,676.046485006843,662.286126664178,377.905387582431,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4661.jpg,247.663387978142,521.709289617486,525.066666666667,261.092896174863,282.629502151199,306.965498873182,500.39471419791,440.813480844089,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4662.jpg,323.756411539103,530.195631148908,527.634350508588,330.775950727138,443.000400400401,367.661061061061,512.18958958959,633.036991385475,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4663.jpg,493.827108605274,626.791400421436,670.879560339427,510.622598097842,314.489618483052,302.582641738866,709.521082231342,691.310411916705,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4664.jpg,491.674055415617,643.568821718444,644.142009515813,494.539994402463,447.603457066468,445.311347385438,780.532388236026,793.138991481689,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4665.jpg,499.06905982906,662.208888888889,720.323076923077,543.179829059829,323.374010784537,297.476539834434,667.040449608871,688.738330675173,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4666.jpg,487.661740834033,651.020263084243,575.359473831514,427.477022110271,324.583999004604,619.285006843349,611.258131143461,351.531367425656,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4667.jpg,287.386226446557,574.761914290479,619.328197432049,339.124095381024,362.535935935936,345.623023023023,527.564964964965,510.13953953954,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4668.jpg,384.714890778723,625.987527096882,607.034050358513,372.420743705186,305.134534534535,303.084484484484,437.362762762763,468.626026026026,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4669.jpg,653.086718152091,861.691184860503,777.052487302581,581.272065678703,299.343024227235,320.729824561403,783.540183792815,728.789974937343,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4670.jpg,559.672470838415,658.43145385746,530.270265073479,435.127290207389,366.481681681682,425.676876876877,604.526101384598,560.655452568944,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4672.jpg,322.608626169073,686.165261657504,702.429159030747,381.529953166361,625.273340370232,430.551704111264,550.746110346936,732.289744765398,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4673.jpg,261.074178403756,595.539637826962,629.192219986586,320.481287726358,464.189601677149,436.711194968553,555.211823899371,570.668427672956,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4674.jpg,357.911200536553,542.313615023474,551.928638497653,359.628169014085,634.55572327044,616.007798742138,696.725618448637,716.647463312369,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4675.jpg,229.617486338798,582.981420765027,566.194535519126,257.24605701592,540.255398483917,374.938455234583,477.317475927064,630.534345304208,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4676.jpg,472.554436450839,657.187529976019,678.597601918465,494.424940047962,498.694435075886,482.807757166948,594.935469364812,594.705227655987,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4677.jpg,311.179053373615,519.578943513687,524.078806188776,319.897537306601,499.559560590457,473.687126673532,566.490422245108,599.674630964641,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4678.jpg,494.060695516046,710.827817745803,596.735825201007,366.6551558753,308.24964360587,534.151658234964,632.010281191035,425.247329960652,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4679.jpg,578.464366513895,646.335846191019,498.873625349488,444.936359354097,229.516420643094,538.72617140753,572.441155445104,272.677508980833,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4680.jpg,347.156956462024,430.908089548139,493.345492662474,375.824607615925,356.414863628043,336.592787845506,654.298700209644,656.805877698655,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4681.jpg,331.178142076503,637.11912568306,624.109289617486,351.322404371585,478.576234378201,340.112804753124,443.750583896743,575.081048965376,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4682.jpg,359.715846994536,674.050273224044,669.014207650273,373.145355191257,390.882728948986,457.59692685925,627.529317762753,534.80077852899,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4683.jpg,379.44043715847,632.08306010929,624.948633879781,383.217486338798,456.338168408113,398.854865806187,545.710018438844,643.054005326777,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4684.jpg,488.228612107751,682.076553334472,590.401173187539,423.845902386241,340.872301967039,396.866833751044,757.33163211058,702.037031973874,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4685.jpg,534.82071278826,659.246373165619,698.878891650557,557.481487618522,272.709680304047,259.317326179298,618.191512473534,605.182951302587,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4686.jpg,423.735448427414,560.226589754155,536.969596593371,403.723991483428,380.532692527749,390.656688408285,698.011258053578,703.335548773596,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4687.jpg,221.643715846995,698.810928961749,674.469945355191,267.807650273224,417.316656422864,440.81348084409,545.290432288466,524.730710919894,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4688.jpg,322.784699453552,527.165027322404,527.584699453552,337.619252128841,369.064249129277,491.163818889572,596.060356484327,469.156090336912,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4689.jpg,348.302920443102,520.985150599652,504.954389819647,337.053263755379,322.108410573292,299.329419842087,412.661929282526,456.813800205973,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4690.jpg,575.899306035697,725.994719725487,609.638017984028,482.402653587374,487.023041726422,541.149655125316,757.857945492663,708.139203354298,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4691.jpg,402.903562380435,546.126896165687,619.494934228939,476.19798488665,240.980943320787,202.920748616552,530.692433003793,561.062886277436,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4692.jpg,547.89408209777,637.573731786638,568.659294858283,484.221707910009,318.349409274056,339.433613330602,553.021997376803,545.424020985572,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4693.jpg,665.015982702998,813.232409739715,640.702882731598,519.760257486706,300.993643335187,388.008605359697,612.635354100603,539.287844307654,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4694.jpg,336.108735430935,451.696973754227,472.604213065024,361.238207751587,245.546080787276,238.164000457718,554.9498813157,542.626412440023,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4695.jpg,469.10796265788,573.41987918726,586.18543813565,489.247874991581,359.229728801922,354.167730861655,568.580802263312,570.236253410124,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4696.jpg,407.082376636455,633.050507486685,614.357301107754,404.678109149929,494.216340542396,404.586585273947,468.062684517679,554.580522840013,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4697.jpg,348.237889688249,529.951441985245,538.893136368204,356.748096065294,571.325678637666,606.046876310272,729.173517220589,676.14096868925,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4698.jpg,368.727098321343,514.214884054375,514.906327870865,381.140950658225,380.947889619513,311.385705422509,411.64928896866,497.735224746619,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4699.jpg,647.328360349287,834.554295664644,692.575725890323,546.303227578629,493.316833982108,577.024270982722,834.697150564829,754.276873784186,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4700.jpg,360.422818074176,456.169810167679,555.671586264849,412.989794125511,284.643496866881,283.234968668806,718.141073429066,672.927770136023,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4701.jpg,612.573792426195,726.644865893328,667.617834970087,566.054407588166,268.197864604906,270.836918403976,499.137234582952,502.65774082806,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4702.jpg,404.640767386091,651.662350119904,642.223501199041,412.007673860911,506.062169758291,483.268240584598,561.780663293985,584.114109050028,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4703.jpg,528.727098321343,690.33860911271,675.60479616307,522.050839328537,445.174495588153,390.156005170573,458.986668914742,514.465565109875,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4704.jpg,349.38896882494,542.540047961631,570.165947242206,387.835011990408,335.222821810006,368.147386172007,428.931197301855,394.394940978078,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4705.jpg,585.82750524109,682.173668763103,623.390959929037,533.727278336997,300.342473794549,307.813165618449,538.562145707351,542.163774733638,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4706.jpg,449.036561844864,574.235052410902,585.214044664161,477.641049144309,346.367627990163,340.959177285938,525.643300148759,523.323217759469,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4707.jpg,366.944803770591,519.531790229556,586.283265473355,447.201142096233,109.005051636183,95.4312089255694,450.204357030663,444.225254387762,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4708.jpg,313.270020120724,648.209112709832,638.007750215969,342.397507788162,341.567211740042,506.062169758291,605.76524743922,449.963930966915,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4709.jpg,354.490231621349,585.389435136867,556.42156916598,334.582285983701,482.551674903899,427.724656781988,532.036573311367,602.621016469637,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4710.jpg,371.259472422062,545.07242206235,531.029256594724,354.223501199041,383.803822372119,417.649353569421,494.780326025857,461.165036537381,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4717.jpg,385.735519125683,559.479781420765,576.266666666667,408.817486338798,393.819832001639,477.737062077443,632.144765416923,521.79360786724,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4718.jpg,210.798009950249,799.21592039801,810.678606965174,289.508457711443,419.050914520344,437.39805897723,673.617543859649,617.047181784248,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4719.jpg,182.523383084577,734.260696517413,752.600995024875,289.508457711443,273.038223217618,55.1658827920866,297.501082493468,533.720567375886,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4722.jpg,274.102732240437,618.233879781421,638.79781420765,307.256830601093,449.624790002049,413.120794919074,568.367670559312,595.640770333948,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4723.jpg,400.424043715847,528.004371584699,598.089617486339,462.535519125683,502.073058799426,395.917762753534,476.058717475927,570.885187461586,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4724.jpg,466.231578947368,595.151912568306,529.263387978142,393.709289617486,387.203124157862,501.233886498668,556.619258348699,455.498996107355,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4725.jpg,394.651013150527,746.653551912568,723.151912568306,395.387978142076,349.965907362639,323.329358737964,483.19168203237,532.702847777095,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4726.jpg,335.647056669413,547.421843815802,560.07770758949,352.240300283805,414.630484037075,414.911706144868,552.710538963268,531.900102986612,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4727.jpg,394.511270983213,656.957314148681,647.28824940048,403.719904076739,602.763687464868,595.165711073637,669.533783024171,676.210792580101,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4939.jpg,430.689337754999,892.511165444173,833.049062754686,354.222656886716,366.711374854,476.876631514596,697.859055479138,555.754210606756,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4940.jpg,319.146106386527,771.980523595131,854.45376021344,389.325195931299,464.525925925926,403.024424424424,604.954354354354,720.26966966967,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4941.jpg,363.073224043716,732.804371584699,749.591256830601,332.437158469945,473.121614423274,524.730710919894,656.061175988527,598.577873386601,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4948.jpg,261.000022575912,748.718713093056,800.01254327021,301.461535328854,443.860862203258,434.656217537428,657.414543232508,730.624442407577,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4949.jpg,151.126096381524,622.401734200434,622.913990328498,134.733900283475,508.08948948949,525.002402402402,737.695095095095,731.032432432432,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_with_extra_number\Images\IMG_4950.jpg,380.61684175421,905.679373019843,922.071569117893,342.709888277472,445.05045045045,422.4998998999,672.093493493493,662.868268268268,FH_onlyNumber_printed_with_extra_number
FH_onlyNumber_printed_without_extra_number\Images\IMG_4711.jpg,498.702615694165,607.558417169685,572.532260228035,477.068812877264,387.453118712274,396.037961099933,554.685848423877,543.697250167673,FH_onlyNumber_printed_without_extra_number
FH_onlyNumber_printed_without_extra_number\Images\IMG_4712.jpg,225.302637889688,516.436973960262,435.639850652471,138.050839328537,201.619839262631,377.030211032951,496.14782005961,349.037324339517,FH_onlyNumber_printed_without_extra_number
FH_onlyNumber_printed_without_extra_number\Images\IMG_4713.jpg,516.364715691179,625.987527096882,638.892360854005,539.815969394052,121.142542542543,123.192592592593,423.029964210786,399.903714673578,FH_onlyNumber_printed_without_extra_number
FH_onlyNumber_printed_without_extra_number\Images\IMG_4714.jpg,324.750075105831,580.225699849788,578.547699030452,346.564085757203,574.241876664618,428.225896332719,529.765744724442,675.781725056341,FH_onlyNumber_printed_without_extra_number
FH_onlyNumber_printed_without_extra_number\Images\IMG_4715.jpg,292.987978142077,582.981420765027,579.624043715847,311.033879781421,408.505347264905,507.527678754354,656.480762138906,541.933743085433,FH_onlyNumber_printed_without_extra_number
FH_onlyNumber_printed_without_extra_number\Images\IMG_4716.jpg,384.477539813289,608.846567819879,610.533552992861,383.352883031301,330.263851699279,337.013182286303,433.472365259183,428.129145211122,FH_onlyNumber_printed_without_extra_number
FH_ueberklebt\Images\PXL_20230412_125936354.MP.jpg,149.803482833078,870.851794161763,802.797796238606,150.61364947502,377.85104600177,406.992547978055,662.790176436553,658.742745606514,FH_ueberklebt
FH_ueberklebt\Images\PXL_20230412_125937056.MP.jpg,267.078406563914,994.266812361015,857.733479027682,173.088068399663,247.074058737827,484.523334100146,777.377440380339,586.428648109807,FH_ueberklebt
FH_ueberklebt\Images\PXL_20230412_125938120.jpg,230.528209703131,820.548441150893,780.77179633419,224.561712980625,350.070309144575,389.863055258565,629.282744377736,596.785335051311,FH_ueberklebt
HS_barcode_breit_nr_links\Images\PXL_20230412_123316690.jpg,363.359569510421,582.610177782927,754.522586542051,480.459326201419,374.885077264612,254.020524827164,939.33499741063,986.683997334579,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_123320119.jpg,250.616187806095,969.66001250729,895.205829240358,184.321367088963,396.129337003029,504.294758029437,927.772585632825,744.095455587982,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_123322809.jpg,648.78692411047,868.454134550926,672.173547275233,481.739615790731,536.932945795727,917.062464943144,1024,638.857783896793,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_123920886.jpg,302.52118375783,657.758426371975,655.466573193819,327.273198081912,303.078338419984,408.544893135909,574.540079254017,462.653821207557,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_123922661.jpg,243.488734796918,907.493108771767,899.654945841204,310.113119706705,443.331219644553,435.489305114638,684.750159815493,667.385920499254,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_123926693.jpg,327.037055702604,766.406068494435,723.643950671915,310.120173926662,513.635570577899,580.83703914146,760.354248870694,695.502482005159,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124243778.jpg,403.878620053075,608.268473190592,647.232425126506,420.284494552407,166.467158386174,156.205352047704,537.260427416196,548.20635417723,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124245082.jpg,441.24853128991,835.67816091954,1024,638.986462324393,752.797761816488,373.112368558061,587.535249048358,974.542399201575,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124258374.jpg,318.001280028404,516.657494097601,674.212422497308,472.131101288988,383.369562268113,326.8612010641,730.125415110923,808.038458589183,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124553629.jpg,338.551922863149,903.694600818621,929.382904362051,355.677458558769,463.463844797178,419.834772115474,710.695256660169,744.914137194839,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124554226.jpg,339.40819964793,835.192458036139,867.730975857818,340.264476432711,454.053652650144,386.471363594171,642.257495590829,693.585816392834,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124554819.jpg,270.61856166501,726.341656947143,752.129560684206,265.453366204732,429.284045523208,384.528350031896,599.759381846078,642.234718168948,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124610862.jpg,365.443201319661,876.457448527979,866.643731846337,333.899111985815,315.49150298374,350.559996134425,606.559996134425,562.373694764562,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124611264.jpg,360.127393113269,879.052234749975,900.790978115837,350.309896109331,393.343557778261,377.212050928946,634.614790654973,643.031229011138,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124612356.jpg,394.361259763165,765.509014865205,623.402892416226,235.536769967246,240.426886676007,527.821512141307,711.620400520278,399.162290276028,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124619562.jpg,435.117133715568,831.724028684879,793.191131306344,384.366488387741,440.324877599468,519.744794992768,724.638783060689,632.530476498046,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124620026.jpg,412.09137796498,844.411690016835,825.615154710233,374.02839396911,429.516249788546,485.909090541185,705.371229136871,642.399223629757,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124620986.jpg,273.936843461452,714.245683018614,732.102391559886,281.925370966758,285.714505869317,263.627309907867,479.799866126316,505.646584804608,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124626642.jpg,316.859125166777,641.237621608685,678.177521559365,343.409678256328,447.191551889034,383.696625169755,538.393355722179,605.351642080691,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124627120.jpg,284.274937880083,678.532265936069,725.523604202575,311.999827457322,469.931118994604,396.150485676568,582.716800499881,664.016479251602,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124628128.jpg,248.439930154058,772.585555438757,758.233265589778,212.846251328591,321.947722653253,377.050861666706,639.938754043388,588.853552249666,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124635559.jpg,348.096493569171,799.764141040097,853.137827462964,384.826772397811,472.907363908859,388.530682294509,612.961175568052,698.485839245182,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124635970.jpg,438.464247754535,901.182072485605,973.517613324457,494.151132368572,599.759381846078,480.36924731693,716.853552249666,841.983597092715,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124636574.jpg,459.188229167566,809.152340097419,642.10503177768,285.459028515037,409.187684187608,743.367481240282,928.837268604517,576.277582713945,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124648643.jpg,332.257302872093,813.346058609856,825.976073676957,333.979577653971,458.557588124105,443.059830276572,705.373731621863,725.463417720518,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124649041.jpg,396.859847265962,656.177893128375,689.86882034672,426.467025730568,200.207064955197,179.798494950214,717.564314581504,730.829885084743,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124649966.jpg,309.180347161331,718.474903462599,735.391785238541,313.879480987982,441.264758278679,397.090366355779,601.514414084094,644.748925327784,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124806763.jpg,302.053621449738,716.634062569822,614.291017175564,197.208058205812,309.503733250706,502.413292338001,714.782902194264,508.020410750048,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124807413.jpg,263.354922645883,726.881031188941,613.278565857662,139.934960310667,217.299722161822,418.592872846754,662.669585175521,436.82848928511,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124808046.jpg,329.272402529465,747.918524768807,648.34105515744,217.773686556172,283.929859148124,455.76547558648,669.683283805658,477.507941339905,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124808963.jpg,107.627949362922,633.903975704522,600.04324990937,46.2195144462904,335.723507406616,425.840099334868,686.432027585989,584.261623998545,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124809845.jpg,644.435250168096,993.667893286245,1016.11856320098,670.627698401958,168.432598874151,143.495003744775,842.994547123771,850.475825662584,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_124810599.jpg,131.325244986393,729.528685891821,741.010517771003,129.028878610556,250.772834760876,234.127094850562,532.028440142042,551.544135209307,HS_barcode_breit_nr_links
HS_barcode_breit_nr_links\Images\PXL_20230412_125337050.jpg,299.475612872369,728.894967711078,785.441714567284,343.705246551975,473.578604259937,378.915493148826,594.568142721476,689.231253832587,HS_barcode_breit_nr_links
